UF,ID_MN_RESI,SEMANA,2022,NU_ANO,SEM_PRI,DATA,MUNICIPIO,REGSAUDE
AC,120034,7,21.14388413151496,2022,202207,2022-02-13,Manoel Urbano,Baixo Acre e Purus
AC,120035,1,10.600519425451848,2022,202201,2022-01-02,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,2,15.90077913817777,2022,202202,2022-01-09,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,3,0.0,2022,202203,2022-01-16,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,4,26.501298563629614,2022,202204,2022-01-23,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,5,42.40207770180739,2022,202205,2022-01-30,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,7,5.300259712725924,2022,202207,2022-02-13,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,8,21.201038850903696,2022,202208,2022-02-20,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,9,47.70233741453331,2022,202209,2022-02-27,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,10,31.80155827635554,2022,202210,2022-03-06,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,11,37.10181798908146,2022,202211,2022-03-13,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,12,26.501298563629614,2022,202212,2022-03-20,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,13,26.501298563629614,2022,202213,2022-03-27,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,14,37.10181798908146,2022,202214,2022-04-03,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,15,21.201038850903696,2022,202215,2022-04-10,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,16,58.30285683998516,2022,202216,2022-04-17,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120035,17,10.600519425451848,2022,202217,2022-04-24,Marechal Thaumaturgo,Juruá e Tarauacá/Envira
AC,120038,1,10.120945296290676,2022,202201,2022-01-02,Plácido de Castro,Baixo Acre e Purus
AC,120038,2,0.0,2022,202202,2022-01-09,Plácido de Castro,Baixo Acre e Purus
AC,120038,3,0.0,2022,202203,2022-01-16,Plácido de Castro,Baixo Acre e Purus
AC,120038,4,5.060472648145337,2022,202204,2022-01-23,Plácido de Castro,Baixo Acre e Purus
AC,120038,5,5.060472648145337,2022,202205,2022-01-30,Plácido de Castro,Baixo Acre e Purus
AC,120038,8,0.0,2022,202208,2022-02-20,Plácido de Castro,Baixo Acre e Purus
AC,120039,2,16.691704223001167,2022,202202,2022-01-09,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,6,16.691704223001167,2022,202206,2022-02-06,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,8,16.691704223001167,2022,202208,2022-02-20,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,9,8.345852111500584,2022,202209,2022-02-27,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,10,8.345852111500584,2022,202210,2022-03-06,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,11,41.72926055750292,2022,202211,2022-03-13,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,12,41.72926055750292,2022,202212,2022-03-20,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,13,41.72926055750292,2022,202213,2022-03-27,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,14,41.72926055750292,2022,202214,2022-04-03,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,15,75.11266900350526,2022,202215,2022-04-10,Porto Walter,Juruá e Tarauacá/Envira
AC,120039,16,8.345852111500584,2022,202216,2022-04-17,Porto Walter,Juruá e Tarauacá/Envira
AC,120040,1,1.7185547445613882,2022,202201,2022-01-02,Rio Branco,Baixo Acre e Purus
AC,120040,2,0.7365234619548806,2022,202202,2022-01-09,Rio Branco,Baixo Acre e Purus
AC,120040,3,0.2455078206516268,2022,202203,2022-01-16,Rio Branco,Baixo Acre e Purus
AC,120040,4,1.7185547445613882,2022,202204,2022-01-23,Rio Branco,Baixo Acre e Purus
AC,120040,5,1.4730469239097612,2022,202205,2022-01-30,Rio Branco,Baixo Acre e Purus
AC,120040,6,1.7185547445613882,2022,202206,2022-02-06,Rio Branco,Baixo Acre e Purus
AC,120040,7,2.4550782065162684,2022,202207,2022-02-13,Rio Branco,Baixo Acre e Purus
AC,120040,8,1.9640625652130148,2022,202208,2022-02-20,Rio Branco,Baixo Acre e Purus
AC,120040,9,2.209570385864642,2022,202209,2022-02-27,Rio Branco,Baixo Acre e Purus
AC,120040,10,2.9460938478195224,2022,202210,2022-03-06,Rio Branco,Baixo Acre e Purus
AC,120040,11,3.9281251304260296,2022,202211,2022-03-13,Rio Branco,Baixo Acre e Purus
AC,120040,12,1.7185547445613882,2022,202212,2022-03-20,Rio Branco,Baixo Acre e Purus
AC,120040,13,1.4730469239097612,2022,202213,2022-03-27,Rio Branco,Baixo Acre e Purus
AC,120040,14,4.66464859238091,2022,202214,2022-04-03,Rio Branco,Baixo Acre e Purus
AC,120040,15,7.365234619548805,2022,202215,2022-04-10,Rio Branco,Baixo Acre e Purus
AC,120040,16,5.646679874987417,2022,202216,2022-04-17,Rio Branco,Baixo Acre e Purus
AC,120042,1,89.80454305335446,2022,202201,2022-01-02,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,2,42.26096143687269,2022,202202,2022-01-09,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,3,31.69572107765452,2022,202203,2022-01-16,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,4,47.543581616481774,2022,202204,2022-01-23,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,5,42.26096143687269,2022,202205,2022-01-30,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,6,79.2393026941363,2022,202206,2022-02-06,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,7,63.39144215530904,2022,202207,2022-02-13,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,8,26.413100898045432,2022,202208,2022-02-20,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,9,58.10882197569995,2022,202209,2022-02-27,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,10,63.39144215530904,2022,202210,2022-03-06,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,11,116.2176439513999,2022,202211,2022-03-13,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,12,42.26096143687269,2022,202212,2022-03-20,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,13,26.413100898045432,2022,202213,2022-03-27,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,14,21.130480718436345,2022,202214,2022-04-03,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,15,21.130480718436345,2022,202215,2022-04-10,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,16,0.0,2022,202216,2022-04-17,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120042,17,5.282620179609086,2022,202217,2022-04-24,Rodrigues Alves,Juruá e Tarauacá/Envira
AC,120043,4,0.0,2022,202204,2022-01-23,Santa Rosa do Purus,Baixo Acre e Purus
AC,120043,12,0.0,2022,202212,2022-03-20,Santa Rosa do Purus,Baixo Acre e Purus
AC,120045,1,0.0,2022,202201,2022-01-02,Senador Guiomard,Baixo Acre e Purus
AC,120045,2,0.0,2022,202202,2022-01-09,Senador Guiomard,Baixo Acre e Purus
AC,120045,3,0.0,2022,202203,2022-01-16,Senador Guiomard,Baixo Acre e Purus
AC,120045,4,0.0,2022,202204,2022-01-23,Senador Guiomard,Baixo Acre e Purus
AC,120045,5,0.0,2022,202205,2022-01-30,Senador Guiomard,Baixo Acre e Purus
AC,120045,7,0.0,2022,202207,2022-02-13,Senador Guiomard,Baixo Acre e Purus
AC,120045,8,0.0,2022,202208,2022-02-20,Senador Guiomard,Baixo Acre e Purus
AC,120045,9,8.686587908269631,2022,202209,2022-02-27,Senador Guiomard,Baixo Acre e Purus
AC,120045,10,4.343293954134816,2022,202210,2022-03-06,Senador Guiomard,Baixo Acre e Purus
AC,120045,13,0.0,2022,202213,2022-03-27,Senador Guiomard,Baixo Acre e Purus
AC,120045,14,0.0,2022,202214,2022-04-03,Senador Guiomard,Baixo Acre e Purus
AC,120050,1,43.62240446693421,2022,202201,2022-01-02,Sena Madureira,Baixo Acre e Purus
AC,120050,2,52.34688536032106,2022,202202,2022-01-09,Sena Madureira,Baixo Acre e Purus
AC,120050,3,63.25248647705462,2022,202203,2022-01-16,Sena Madureira,Baixo Acre e Purus
AC,120050,4,41.44128424358751,2022,202204,2022-01-23,Sena Madureira,Baixo Acre e Purus
AC,120050,5,54.52800558366777,2022,202205,2022-01-30,Sena Madureira,Baixo Acre e Purus
AC,120050,6,58.89024603036119,2022,202206,2022-02-06,Sena Madureira,Baixo Acre e Purus
AC,120050,7,74.15808759378817,2022,202207,2022-02-13,Sena Madureira,Baixo Acre e Purus
AC,120050,8,45.80352469028092,2022,202208,2022-02-20,Sena Madureira,Baixo Acre e Purus
AC,120050,9,13.086721340080263,2022,202209,2022-02-27,Sena Madureira,Baixo Acre e Purus
AC,120050,10,10.905601116733552,2022,202210,2022-03-06,Sena Madureira,Baixo Acre e Purus
AC,120050,11,10.905601116733552,2022,202211,2022-03-13,Sena Madureira,Baixo Acre e Purus
AC,120050,12,15.267841563426977,2022,202212,2022-03-20,Sena Madureira,Baixo Acre e Purus
AC,120050,13,17.448961786773687,2022,202213,2022-03-27,Sena Madureira,Baixo Acre e Purus
AC,120050,14,34.897923573547374,2022,202214,2022-04-03,Sena Madureira,Baixo Acre e Purus
AC,120050,15,2.181120223346711,2022,202215,2022-04-10,Sena Madureira,Baixo Acre e Purus
AC,120060,2,9.396950689501256,2022,202202,2022-01-09,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,3,11.746188361876571,2022,202203,2022-01-16,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,4,2.349237672375314,2022,202204,2022-01-23,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,5,2.349237672375314,2022,202205,2022-01-30,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,6,0.0,2022,202206,2022-02-06,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,7,2.349237672375314,2022,202207,2022-02-13,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,9,2.349237672375314,2022,202209,2022-02-27,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,10,9.396950689501256,2022,202210,2022-03-06,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,11,2.349237672375314,2022,202211,2022-03-13,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,12,4.698475344750628,2022,202212,2022-03-20,Tarauacá,Juruá e Tarauacá/Envira
AC,120060,13,4.698475344750628,2022,202213,2022-03-27,Tarauacá,Juruá e Tarauacá/Envira
AC,120070,2,31.05107902499612,2022,202202,2022-01-09,Xapuri,Alto Acre
AC,120070,3,5.175179837499353,2022,202203,2022-01-16,Xapuri,Alto Acre
AC,120070,4,5.175179837499353,2022,202204,2022-01-23,Xapuri,Alto Acre
AC,120070,5,10.350359674998709,2022,202205,2022-01-30,Xapuri,Alto Acre
AC,120070,7,5.175179837499353,2022,202207,2022-02-13,Xapuri,Alto Acre
AC,120070,9,15.525539512498058,2022,202209,2022-02-27,Xapuri,Alto Acre
AC,120070,10,10.350359674998709,2022,202210,2022-03-06,Xapuri,Alto Acre
AC,120070,11,0.0,2022,202211,2022-03-13,Xapuri,Alto Acre
AC,120070,13,5.175179837499353,2022,202213,2022-03-27,Xapuri,Alto Acre
AC,120070,16,10.350359674998709,2022,202216,2022-04-17,Xapuri,Alto Acre
AC,120080,1,10.808473843493298,2022,202201,2022-01-02,Porto Acre,Baixo Acre e Purus
AC,120080,2,5.404236921746649,2022,202202,2022-01-09,Porto Acre,Baixo Acre e Purus
AC,120080,3,5.404236921746649,2022,202203,2022-01-16,Porto Acre,Baixo Acre e Purus
AC,120080,8,5.404236921746649,2022,202208,2022-02-20,Porto Acre,Baixo Acre e Purus
AC,120080,10,0.0,2022,202210,2022-03-06,Porto Acre,Baixo Acre e Purus
AC,120080,14,5.404236921746649,2022,202214,2022-04-03,Porto Acre,Baixo Acre e Purus
AL,270020,16,17.098888572242807,2022,202216,2022-04-17,Anadia,5ª Região de Saúde
AL,270020,17,51.29666571672841,2022,202217,2022-04-24,Anadia,5ª Região de Saúde
AL,270030,1,0.4315050464515182,2022,202201,2022-01-02,Arapiraca,7ª Região de Saúde
AL,270030,2,0.8630100929030365,2022,202202,2022-01-09,Arapiraca,7ª Região de Saúde
AL,270030,3,0.8630100929030365,2022,202203,2022-01-16,Arapiraca,7ª Região de Saúde
AL,270030,4,0.8630100929030365,2022,202204,2022-01-23,Arapiraca,7ª Região de Saúde
AL,270030,5,0.0,2022,202205,2022-01-30,Arapiraca,7ª Região de Saúde
AL,270030,6,0.0,2022,202206,2022-02-06,Arapiraca,7ª Região de Saúde
AL,270030,7,0.4315050464515182,2022,202207,2022-02-13,Arapiraca,7ª Região de Saúde
AL,270030,8,0.8630100929030365,2022,202208,2022-02-20,Arapiraca,7ª Região de Saúde
AL,270030,9,0.8630100929030365,2022,202209,2022-02-27,Arapiraca,7ª Região de Saúde
AL,270030,10,0.0,2022,202210,2022-03-06,Arapiraca,7ª Região de Saúde
AL,270030,11,1.2945151393545549,2022,202211,2022-03-13,Arapiraca,7ª Região de Saúde
AL,270030,12,0.0,2022,202212,2022-03-20,Arapiraca,7ª Região de Saúde
AL,270030,13,1.726020185806073,2022,202213,2022-03-27,Arapiraca,7ª Região de Saúde
AL,270030,14,1.2945151393545549,2022,202214,2022-04-03,Arapiraca,7ª Região de Saúde
AL,270030,15,3.0205353251606275,2022,202215,2022-04-10,Arapiraca,7ª Região de Saúde
AL,270030,16,4.315050464515182,2022,202216,2022-04-17,Arapiraca,7ª Região de Saúde
AL,270030,17,4.746555510966701,2022,202217,2022-04-24,Arapiraca,7ª Região de Saúde
AL,270040,2,2.119317579739324,2022,202202,2022-01-09,Atalaia,4ª Região de Saúde
AL,270040,3,4.238635159478648,2022,202203,2022-01-16,Atalaia,4ª Região de Saúde
AL,270040,4,2.119317579739324,2022,202204,2022-01-23,Atalaia,4ª Região de Saúde
AL,270040,5,2.119317579739324,2022,202205,2022-01-30,Atalaia,4ª Região de Saúde
AL,270040,6,2.119317579739324,2022,202206,2022-02-06,Atalaia,4ª Região de Saúde
AL,270040,10,0.0,2022,202210,2022-03-06,Atalaia,4ª Região de Saúde
AL,270040,12,10.59658789869662,2022,202212,2022-03-20,Atalaia,4ª Região de Saúde
AL,270040,13,16.95454063791459,2022,202213,2022-03-27,Atalaia,4ª Região de Saúde
AL,270040,14,48.74430433400445,2022,202214,2022-04-03,Atalaia,4ª Região de Saúde
AL,270040,15,48.74430433400445,2022,202215,2022-04-10,Atalaia,4ª Região de Saúde
AL,270040,16,67.81816255165836,2022,202216,2022-04-17,Atalaia,4ª Região de Saúde
AL,270040,17,23.312493377132565,2022,202217,2022-04-24,Atalaia,4ª Região de Saúde
AL,270050,11,6.276675872457946,2022,202211,2022-03-13,Barra de Santo Antônio,1ª Região de Saúde
AL,270060,3,0.0,2022,202203,2022-01-16,Barra de São Miguel,1ª Região de Saúde
AL,270060,5,0.0,2022,202205,2022-01-30,Barra de São Miguel,1ª Região de Saúde
AL,270060,10,0.0,2022,202210,2022-03-06,Barra de São Miguel,1ª Região de Saúde
AL,270060,12,12.01634222542658,2022,202212,2022-03-20,Barra de São Miguel,1ª Região de Saúde
AL,270060,13,36.04902667627974,2022,202213,2022-03-27,Barra de São Miguel,1ª Região de Saúde
AL,270060,14,60.0817111271329,2022,202214,2022-04-03,Barra de São Miguel,1ª Região de Saúde
AL,270060,15,60.0817111271329,2022,202215,2022-04-10,Barra de São Miguel,1ª Região de Saúde
AL,270060,16,240.3268445085316,2022,202216,2022-04-17,Barra de São Miguel,1ª Região de Saúde
AL,270060,17,168.22879115597212,2022,202217,2022-04-24,Barra de São Miguel,1ª Região de Saúde
AL,270070,15,5.484861781483107,2022,202215,2022-04-10,Batalha,7ª Região de Saúde
AL,270110,1,9.52925481227368,2022,202201,2022-01-02,Branquinha,3ª Região de Saúde
AL,270110,2,0.0,2022,202202,2022-01-09,Branquinha,3ª Região de Saúde
AL,270110,3,28.58776443682104,2022,202203,2022-01-16,Branquinha,3ª Região de Saúde
AL,270110,6,0.0,2022,202206,2022-02-06,Branquinha,3ª Região de Saúde
AL,270110,8,0.0,2022,202208,2022-02-20,Branquinha,3ª Região de Saúde
AL,270110,9,28.58776443682104,2022,202209,2022-02-27,Branquinha,3ª Região de Saúde
AL,270110,10,19.05850962454736,2022,202210,2022-03-06,Branquinha,3ª Região de Saúde
AL,270110,11,9.52925481227368,2022,202211,2022-03-13,Branquinha,3ª Região de Saúde
AL,270110,12,57.17552887364208,2022,202212,2022-03-20,Branquinha,3ª Região de Saúde
AL,270110,13,66.70478368591576,2022,202213,2022-03-27,Branquinha,3ª Região de Saúde
AL,270110,14,161.99733180865258,2022,202214,2022-04-03,Branquinha,3ª Região de Saúde
AL,270110,15,142.9388221841052,2022,202215,2022-04-10,Branquinha,3ª Região de Saúde
AL,270110,16,152.46807699637887,2022,202216,2022-04-17,Branquinha,3ª Região de Saúde
AL,270110,17,343.0531732418525,2022,202217,2022-04-24,Branquinha,3ª Região de Saúde
